serial_number,block_number,trial_number,trial_id,trial_category,username,shape,int_device,ppi,mm_in_pixel,window_inner_width,window_inner_height,amplitude_mm,amplitude_px,start_size_mm,start_size_px,target_width_mm,target_width_px,target_height_mm,target_height_px,trial_direction,trial_angle_degree,start_center_x_px,start_center_y_px,target_center_x_px,target_center_y_px,click_category,start_click_touchdown_position_x_px,start_click_touchdown_position_y_px,start_click_touchup_position_x_px,start_click_touchup_position_y_px,target_click_touchdown_position_x_px,target_click_touchdown_position_y_px,target_click_touchup_position_x_px,target_click_touchup_position_y_px,click_distance_between_target_touchdown_touchup_px,click_distance_to_start_center_touchdown_px,click_distance_to_start_center_touchup_px,click_distance_to_target_center_touchdown_px,click_distance_to_target_center_touchup_px,isMiss,miss_amount_after_start_click,miss_amount_in_tolerance,clicks_amount,click_time_from_start_to_target_ms,start_click_time_touchdown_to_touchup_ms,target_click_time_touchdown_to_touchup_ms
15,2,2,6,C6,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new2,315,265.1410608289201,598.1274615172323,188.52297881389586,674.7455435322565,C1 - Down Target | Up Target,269.3973388671875,603.8847045898438,270.30133056640625,604.5208740234375,194.765625,684.4650268554688,195.46875,684.6771240234375,0.7344181195241333,7.1597311776469645,8.216088317326957,11.551579436383621,12.119407098638154,false,0,0,2,695.3000000119209,41.39999997615814,47.30000001192093
16,2,3,7,C1,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,up,90,296.9467728475171,374.37479509229604,296.9467728475171,103.48896832064244,C1 - Down Target | Up Target,300.3348388671875,386.9538879394531,297.82366943359375,382.9248962402344,321.02679443359375,109.37574768066406,320.32366943359375,108.9516372680664,0.8211299578621853,13.02737764137679,8.594950684131314,24.78914300292559,24.006666699591452,false,0,0,2,418.5,52.10000002384186,38.60000002384186
17,2,4,11,C5,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new1,135,237.49281893334404,686.664524151243,314.1109009483683,610.0464421362187,C1 - Down Target | Up Target,238.56027221679688,693.79541015625,238.25892639160156,693.3712768554688,327.35491943359375,605.5811157226562,326.55133056640625,604.0967407226562,1.687934894506506,7.210339224250086,6.750366839901191,13.976521942767187,13.789968672622273,false,0,0,2,378.0999999642372,26.600000023841858,31.5
18,2,5,5,C5,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new1,135,98.38881591333997,333.1470737332081,175.00689792836422,256.5289917181838,C1 - Down Target | Up Target,96.328125,358.7507629394531,96.12724304199219,358.5386962890625,183.515625,263.5386962890625,183.515625,263.1145935058594,0.424102783203125,25.686481814571433,25.49214011948368,11.024263900623252,10.759581185409727,false,0,0,2,483.19999998807907,28.30000001192093,30.899999976158142
19,2,6,12,C6,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new2,315,299.1479863162162,604.8277788770414,222.52990430119195,681.4458608920656,C1 - Down Target | Up Target,318.41522216796875,607.2775268554688,318.11383056640625,607.0654907226562,220.88169860839844,690.1904907226562,220.68080139160156,689.9784545898438,0.2920941857257873,19.422349047550043,19.09739779201534,8.898602861113204,8.730655003011995,false,0,0,5,636.8000000119209,31,31.69999998807907
20,2,7,8,C2,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,down,270,326.0840791431916,372.0469438271572,326.0840791431917,642.9327705988107,C1 - Down Target | Up Target,323.9397277832031,388.2261962890625,323.33709716796875,387.59002685546875,327.95758056640625,660.078857421875,327.1540222167969,659.8668212890625,0.8310627791238293,16.320736900678043,15.783958312070725,17.248139056919868,16.967818096643175,false,0,0,2,619,35.799999952316284,31.69999998807907
21,2,8,1,C1,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,up,90,229.48666778609416,729.5893340983199,229.48666778609413,458.70350732666634,C1 - Down Target | Up Target,234.24107360839844,732.38916015625,234.140625,731.7529907226562,237.05357360839844,464.3534240722656,237.15402221679688,463.5052185058594,0.8541326628877566,5.517553867233665,5.132321866066151,9.443496331117307,9.04680906255926,false,0,0,2,550.5999999642372,27.700000047683716,21.700000047683716
22,2,9,2,C2,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,down,270,198.20988455083904,345.559086095407,198.2098845508391,616.4449128670606,C1 - Down Target | Up Target,205.71429443359375,353.0252990722656,205.01116943359375,352.6011962890625,216.1607208251953,628.2708740234375,215.55804443359375,627.8467407226562,0.7369585400994266,10.585863399090261,9.790239631182404,21.496182922111526,20.759584046079915,false,0,0,6,577.5,38.80000001192093,22.30000001192093
23,2,10,9,C3,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,right,180,162.49485959907597,325.95536849744644,325.0263556620681,325.95536849744644,C9 - Down Outside Tolerance | Up Outside,173.47097778320312,347.29986572265625,174.07366943359375,346.6636962890625,163.42636108398438,334.15252685546875,163.72767639160156,333.5163879394531,0.7038917779559403,24.001306885020156,23.725591185657393,161.80776141082723,161.47579679134344,false,0,0,2,978.8000000119209,49.30000001192093,95.19999998807907
24,2,11,10,C4,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,left,360,245.3839713767006,442.1421283635953,82.85247531370845,442.14212836359536,C1 - Down Target | Up Target,253.828125,443.3601379394531,253.4263458251953,443.78424072265625,91.40625,453.9627990722656,92.20982360839844,451.6302185058594,2.4671162605135954,8.531546034615397,8.208307972388788,14.590932711333338,13.326057993865444,false,0,0,2,509.19999998807907,51.40000003576279,56
25,2,12,5,C5,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new1,135,113.18321206830164,224.0673695775794,189.8012940833259,147.44928756255513,C5 - Down Inside Tolerance | Up Inside Tolerance,115.3125,243.3936004638672,114.91071319580078,243.3936004638672,201.49554443359375,164.7217254638672,201.49554443359375,163.44940185546875,1.2723236083984375,19.443175341650868,19.403284784170303,20.858873466930593,19.81815199863596,true,1,1,2,543,54.30000001192093,47.5
26,2,13,7,C1,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,up,90,144.90922345958379,424.42104005371556,144.90922345958376,153.535213282062,C1 - Down Target | Up Target,149.86607360839844,435.7261962890625,150.06698608398438,434.2418212890625,169.35267639160156,172.1436004638672,169.85491943359375,170.87127685546875,1.3678652849303496,12.34410470238355,11.09280214202914,30.720586985728996,30.378065242028487,false,0,0,2,585.6000000238419,52.69999998807907,30.900000035762787
27,3,1,9,C3,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,right,180,73.18325778060813,528.3684343964496,235.71475384360028,528.3684343964496,C1 - Down Target | Up Target,75.83705139160156,543.6614379882812,76.23883819580078,543.2373657226562,247.60044860839844,538.360107421875,247.5,537.7239379882812,0.6440508296463683,15.521552093444921,15.179647244160764,15.527500439187351,15.047174964879911,false,0,0,2,501.5999999642372,70.10000002384186,30.30000001192093
28,3,2,12,C6,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new2,315,311.51018726054366,498.0823423353797,234.89210524551942,574.700424350404,C5 - Down Inside Tolerance | Up Inside Tolerance,313.0915222167969,508.4605712890625,312.79022216796875,507.61236572265625,226.2053680419922,591.797607421875,226.10491943359375,591.1614990234375,0.6439905414615217,10.498012024137179,9.615603731761473,19.177410467071393,18.659625234299146,true,1,1,2,485.80000001192093,47,23.400000035762787
29,3,3,6,C6,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new2,315,237.45865996637463,493.3572032922394,160.84057795135038,569.9752853072637,C5 - Down Inside Tolerance | Up Inside Tolerance,259.6540222167969,497.0096740722656,259.15179443359375,495.5252990722656,165.9375,585.2239990234375,165.63616943359375,583.95166015625,1.3075344367192332,22.49388023944323,21.80120919408412,16.077993791758917,14.77622250725613,true,1,1,2,425.10000002384186,37.89999997615814,29.900000035762787
30,3,4,10,C4,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,left,360,274.07280314590855,604.5774835957694,111.54130708291638,604.5774835957694,C1 - Down Target | Up Target,286.3727722167969,610.2462768554688,286.3727722167969,610.0342407226562,119.93303680419922,607.0654907226562,119.93303680419922,607.0654907226562,0,13.543428523310554,13.4560557923427,8.752788537289215,8.752788537289215,false,0,0,2,544.1999999880791,27.899999976158142,21.5
31,3,5,5,C5,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new1,135,266.7709682689296,214.37914569452062,343.38905028395385,137.76106367949635,C1 - Down Target | Up Target,262.66741943359375,209.04092407226562,266.5848388671875,206.2842254638672,338.50445556640625,136.30654907226562,338.80584716796875,136.5186004638672,0.36851416549783805,6.733180758920481,8.097059817911378,5.096555532645696,4.748627764372259,false,0,0,2,787.6999999880791,65.5,54.19999998807907
32,3,6,2,C2,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,down,270,333.1651000485061,243.1895468981079,333.16510004850613,514.0753736697615,C1 - Down Target | Up Target,328.66070556640625,237.88021850585938,328.76116943359375,239.15252685546875,338.4040222167969,511.0052185058594,338.50445556640625,511.4293212890625,0.4358325692675982,6.96265305951026,5.974289554887025,6.072244907432737,5.95905282305276,false,0,0,2,418.69999998807907,55.80000001192093,38.59999996423721
33,3,7,11,C5,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new1,135,192.63659399851366,609.721327977529,269.2546760135379,533.1032459625047,C1 - Down Target | Up Target,194.46429443359375,612.7909545898438,196.37277221679688,612.578857421875,270.1004638671875,534.1190795898438,270.5022277832031,534.1190795898438,0.401763916015625,3.5725476091191632,4.703669015149605,1.321845320683908,1.6088204922947678,false,0,0,2,476.4000000357628,45.59999996423721,38.80000001192093
34,3,8,1,C1,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,up,90,317.7231713059531,603.8304926397981,317.7231713059531,332.9446658681445,C1 - Down Target | Up Target,314.19647216796875,604.9449462890625,314.296875,603.24853515625,311.484375,326.9427185058594,310.9821472167969,326.73065185546875,0.5451651221685268,3.6985961858816445,3.4753677343333593,8.65713298308484,9.16817189631145,false,0,0,2,351.69999998807907,47,47.5
35,3,9,3,C3,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,right,180,71.8992812986809,762.2608682432463,234.43077736167305,762.2608682432463,C1 - Down Target | Up Target,73.828125,762.500732421875,79.05133819580078,761.016357421875,228.3147430419922,767.5900268554688,229.0178680419922,767.1659545898438,0.8211102557496895,1.94370081244712,7.259526502751412,8.1120778665974,7.304755941896016,false,0,0,2,361.60000002384186,61.10000002384186,39.700000047683716
36,3,10,7,C1,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,up,90,290.37642638404174,587.7755323840361,290.37642638404174,316.8897056123825,C1 - Down Target | Up Target,287.578125,586.92041015625,286.6741027832031,584.5878295898438,278.33709716796875,332.2440490722656,278.13616943359375,332.0320129394531,0.2921151760164999,2.926042491212953,4.885555152633946,19.511568646755297,19.470833608257426,false,0,0,2,385.0999999642372,33.60000002384186,30.599999964237213
37,3,11,4,C4,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,left,360,286.441497871632,256.7982115399221,123.91000180863983,256.79821153992214,C5 - Down Inside Tolerance | Up Inside Tolerance,289.98883056640625,273.9293212890625,289.38616943359375,273.29315185546875,124.15178680419922,273.08111572265625,123.44866180419922,270.9605712890625,2.2340755270291193,17.494527443875363,16.755719818058346,16.284699217614605,14.169871850647358,true,1,1,2,343.5,50.5,74.5
38,3,12,8,C2,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,down,270,130.109520945094,404.7507930804195,130.10952094509406,675.6366198520731,C1 - Down Target | Up Target,131.18304443359375,403.0699462890625,131.28347778320312,404.1302185058594,139.41964721679688,691.4628295898438,139.21875,689.5543212890625,1.9190527939240403,1.9944168612343258,1.3278883463355047,18.361573076916873,16.633714776438854,false,0,0,3,392.39999997615814,47,45.80000001192093
39,4,1,2,C2,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,down,270,287.31262840087345,340.07433229171227,287.3126284008735,610.9601590633658,C1 - Down Target | Up Target,280.7477722167969,335.0007629394531,279.74334716796875,333.94049072265625,299.12945556640625,600.0677490234375,299.12945556640625,600.27978515625,0.2120361328125,8.29689355661453,9.742588504965346,16.071154306334197,15.928207402462883,false,0,0,2,502.19999998807907,36.30000001192093,30.599999964237213
40,4,2,9,C3,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,right,180,98.57332489923951,643.6339986788437,261.10482096223166,643.6339986788437,C5 - Down Inside Tolerance | Up Inside Tolerance,104.16294860839844,631.6636962890625,105.16741180419922,631.875732421875,264.5758972167969,628.6949462890625,264.5758972167969,627.6347045898438,1.06024169921875,13.211057206476426,13.481053648729741,15.337002858108665,16.3714929591444,true,1,1,2,634.6000000238419,46,30.099999964237213
41,4,3,7,C1,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,up,90,163.57742248761522,644.8811591112419,163.5774224876152,373.99533233958834,C1 - Down Target | Up Target,172.46652221679688,642.0543212890625,173.37054443359375,641.4181518554688,182.91294860839844,381.2284240722656,182.6116180419922,380.3802185058594,0.9001404296737586,9.327759970552489,10.387379684133233,20.644132008413806,20.0765378429276,false,0,0,2,594.3999999761581,44.30000001192093,30
42,4,4,6,C6,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new2,315,112.43831014470993,140.0597665762823,35.820228129685674,216.6778485913066,C5 - Down Inside Tolerance | Up Inside Tolerance,121.84152221679688,146.48512268066406,122.14286041259766,146.06101989746094,32.14285659790039,237.03199768066406,31.84151840209961,233.21502685546875,3.828847214063347,11.388836566601421,11.410229503691735,20.68367584677772,17.009068053161087,true,1,1,2,251.5,41.299999952316284,47.19999998807907
43,4,5,8,C2,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,down,270,239.55050567511313,60.44205640350623,239.5505056751132,331.3278831751598,C1 - Down Target | Up Target,241.97544860839844,76.08333587646484,243.18080139160156,73.3266372680664,261.5625,321.6413879394531,261.0602722167969,321.4293212890625,0.5451651221685268,15.828138607583865,13.386241856643133,24.049034993325975,23.678082356699267,false,0,0,2,618.1999999880791,47.69999998807907,32.5
44,4,6,3,C3,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,right,180,155.76230729645513,609.6657005347137,318.2938033594473,609.6657005347137,C1 - Down Target | Up Target,152.27679443359375,620.6369018554688,152.578125,620.2128295898438,324.04022216796875,606.641357421875,323.9397277832031,606.641357421875,0.100494384765625,11.51156194170497,11.017302219809872,6.493687734030946,6.404928872590032,false,0,0,2,401.5,48.19999998807907,23
45,4,7,11,C5,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new1,135,163.55844478401286,650.4731140740034,240.1765267990371,573.8550320589792,C1 - Down Target | Up Target,167.34375,664.7440795898438,166.33929443359375,660.2909545898438,248.40402221679688,578.6503295898438,248.30357360839844,576.953857421875,1.6994433616986986,14.764450288868966,10.204073557557775,9.52294908412167,8.697793310448148,false,0,0,2,561.6000000238419,57.59999996423721,30.900000035762787
46,4,8,1,C1,none,rectangle,touch,137.61,5.417716535433072,412,826,50,270.88582677165357,10,54.17716535433072,20,587.0330491660985,10,54.17716535433072,up,90,148.08428951386634,520.5446124396865,148.0842895138663,249.65878566803295,C1 - Down Target | Up Target,153.78347778320312,528.6056518554688,155.49107360839844,527.1212768554688,175.47991943359375,251.23959350585938,175.5803680419922,250.1793212890625,1.0650197634976273,9.872239026286856,9.905198910715036,27.44120063187467,27.501005286309546,false,0,0,2,603.5,40.39999997615814,39.40000003576279
47,4,9,12,C6,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new2,315,249.39548570942276,262.38447976808385,172.77740369439852,339.00256178310815,C1 - Down Target | Up Target,268.19195556640625,276.4739685058594,268.0915222167969,276.26190185546875,168.54910278320312,335.42486572265625,168.24777221679688,335.0007629394531,0.5202530931876794,23.49086997061608,23.28356984821065,5.538811939088454,6.044167048316774,false,0,0,2,518.7999999523163,53.90000003576279,38.89999997615814
48,4,10,5,C5,none,rectangle,touch,137.61,5.417716535433072,412,826,20,108.35433070866144,10,54.17716535433072,5,146.75826229152463,5,27.08858267716536,new1,135,205.90939950090126,184.22533616412207,282.5274815159255,107.6072541490978,C1 - Down Target | Up Target,206.41741943359375,205.86012268066406,206.61830139160156,205.86012268066406,292.5,114.46503448486328,292.6004638671875,112.34449768066406,2.122915289542591,21.64075026121692,21.646397610387407,12.102903620570531,11.131327401806224,false,0,0,2,512.6999999880791,52,58.19999998807907
49,4,11,10,C4,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,left,360,240.67485962695855,482.2386303672731,78.1433635639664,482.2386303672732,C1 - Down Target | Up Target,246.29464721679688,484.49853515625,245.6919708251953,484.49853515625,102.15402221679688,480.4695129394531,101.35044860839844,480.89361572265625,0.9086218767095157,6.057159582687374,5.502597062361859,24.075745168450332,23.246028922242505,false,0,0,2,326.39999997615814,51.60000002384186,71.60000002384186
50,4,12,4,C4,none,rectangle,touch,137.61,5.417716535433072,412,826,30,162.53149606299215,10,54.17716535433072,10,293.51652458304926,5,27.08858267716536,left,360,286.07296297456423,631.2049371880495,123.54146691157206,631.2049371880495,C1 - Down Target | Up Target,286.875,634.844482421875,285.5692138671875,635.4806518554688,108.984375,624.6659545898438,109.78794860839844,624.6659545898438,0.8035736083984375,3.7268690477707795,4.305287340046782,15.95829622301811,15.228839717305098,false,0,0,2,484.39999997615814,79.59999996423721,39.39999997615814
